Strain Rate,Temperature,True Strain,True Stress,True Plastic Strain,Ridge Predicted Stress,RFR Predicted Stress,XGB Predicted Stress,SVR Predicted Stress,ANN Predicted Stress,SGD Predicted Stress
0.001,150,0.01330082,651.9442749,0.004676648,650.4775952,780.5429715,628.8873,635.1212664,629.8478,627.1854134
0.001,150,0.013300469,651.9686279,0.004676297,650.4762767,780.5429715,628.8873,635.1198988,629.8469,627.1840045
0.001,150,0.013354213,652.0424194,0.004730041,650.67816,780.5509056,634.0198,635.3293062,629.9724,627.3997319
0.001,150,0.013329441,652.0674438,0.004705269,650.5851068,780.5444563,635.1137,635.2327849,629.91455,627.3002975
0.001,150,0.013370031,652.1339722,0.00474586,650.7375823,780.5560633,633.17664,635.3909432,630.0094,627.4632291
0.001,150,0.013374274,652.1907349,0.004750102,650.7535168,780.5664424,633.17664,635.4074717,630.0193,627.4802564
0.001,150,0.013390016,652.2589722,0.004765844,650.8126499,780.5717236,626.62775,635.4688086,630.0561,627.5434445
0.001,150,0.013436458,652.3452759,0.004812286,650.987104,780.6479588,623.5134,635.6497647,630.16455,627.7298618
0.001,150,0.013441607,652.4121094,0.004817436,651.0064494,780.6562868,628.58514,635.6698311,630.1766,627.7505338
0.001,150,0.013453974,652.4787598,0.004829803,651.0529046,780.6766718,627.1293,635.7180177,630.20544,627.8001748
0.001,150,0.013471183,652.5438232,0.004847012,651.1175482,780.6962152,628.57025,635.7850707,630.2456,627.8692514
0.001,150,0.013490945,652.5929565,0.004866773,651.1917782,780.7247339,628.0946,635.8620672,630.29175,627.9485717
0.001,150,0.013509917,652.6306152,0.004885745,651.2630444,780.7661294,627.75525,635.9359895,630.3361,628.0247249
0.001,150,0.013545355,652.6640015,0.004921183,651.3961632,780.8230034,628.8074,636.0740697,630.4188,628.1669724
0.001,150,0.013558406,652.6635742,0.004934235,651.4451915,780.8327081,628.8074,636.1249253,630.44934,628.2193629
0.001,150,0.013587283,652.6520386,0.004963111,651.5536609,780.9013773,631.1851,636.2374374,630.5168,628.3352706
0.001,150,0.013633841,652.635376,0.005009669,651.7285508,780.9881302,627.3549,636.4188454,630.6255,628.5221536
0.001,150,0.013626813,652.5655518,0.005002641,651.7021509,780.9881302,626.646,636.3914616,630.6091,628.4939434
0.001,150,0.01365258,652.4949341,0.005028408,651.7989417,781.0188678,636.34406,636.4918599,630.66925,628.5973716
0.001,150,0.013670454,652.4108276,0.005046282,651.8660834,781.0209685,634.3215,636.5615039,630.711,628.6691175
0.001,150,0.013704167,652.3447876,0.005079995,651.9927224,781.0222786,634.3215,636.6928628,630.7898,628.8044409
0.001,150,0.013697376,652.2753906,0.005073205,651.9672165,781.0222786,634.3215,636.6664064,630.7739,628.777186
0.001,150,0.013733888,652.2497559,0.005109716,652.104366,781.0262535,634.3215,636.8086674,630.85913,628.9237405
0.001,150,0.013734838,652.2281494,0.005110666,652.1079345,781.0283956,634.3215,636.812369,630.8614,628.9275537
0.001,150,0.013767565,652.2550659,0.005143393,652.2308698,781.0372284,634.3215,636.9398861,630.9378,629.0589193
0.001,150,0.013776937,652.2769775,0.005152765,652.2660746,781.0464235,634.3215,636.976403,630.9597,629.0965384
0.001,150,0.013796796,652.3157959,0.005172624,652.3406727,781.0803778,634.6468,637.0537814,631.0061,629.176252
0.001,150,0.013815748,652.3729858,0.005191576,652.4118638,781.1576702,634.6468,637.1276257,631.05035,629.252325
0.001,150,0.013829826,652.4325562,0.005205655,652.4647499,781.1774735,634.6468,637.182483,631.08325,629.3088379
0.001,150,0.013853523,652.5054932,0.005229351,652.5537612,781.2002158,635.4581,637.2748118,631.1386,629.4039532
0.001,150,0.01387726,652.5882568,0.005253089,652.6429303,781.2323293,635.4581,637.3673042,631.19403,629.4992371
0.001,150,0.013887044,652.6572266,0.005262872,652.6796791,781.2358653,635.4581,637.4054226,631.21686,629.5385059
0.001,150,0.013904702,652.7322998,0.00528053,652.7460093,781.2371014,636.0757,637.474225,631.2581,629.6093847
0.001,150,0.013939543,652.8134155,0.005315371,652.8768856,781.2976172,637.8718,637.6099791,631.3395,629.7492359
0.001,150,0.013942515,652.8637085,0.005318343,652.8880496,781.2976172,637.8718,637.6215591,631.34644,629.7611654
0.001,150,0.013975027,652.9169922,0.005350855,653.0101772,781.379845,637.9287,637.7482385,631.42236,629.891668
0.001,150,0.013980564,652.9522705,0.005356392,653.0309763,781.383906,637.9287,637.7698128,631.43524,629.9138934
0.001,150,0.014008267,652.9875488,0.005384095,653.1350395,781.4105191,637.9287,637.8777545,631.5,630.0250928
0.001,150,0.014025868,653.0186157,0.005401696,653.2011557,781.4770212,637.9287,637.9463348,631.5411,630.0957429
0.001,150,0.014052132,653.0420532,0.00542796,653.2998134,781.4829325,640.9109,638.0486695,631.6024,630.2011661
0.001,150,0.014062813,653.0516968,0.005438642,653.3399391,781.4847955,637.96484,638.0902907,631.6274,630.2440434
0.001,150,0.014086669,653.0548706,0.005462497,653.4295477,781.4888801,637.96484,638.1832391,631.6831,630.339797
0.001,150,0.014105237,653.0443726,0.005481065,653.4992963,781.4888801,637.96484,638.2555872,631.7265,630.4143286
0.001,150,0.014137057,653.031311,0.005512885,653.6188245,781.4886469,639.7756,638.3795703,631.8008,630.5420535
0.001,150,0.014142624,653.00177,0.005518452,653.6397363,781.4886469,634.2561,638.4012615,631.8138,630.5643993
0.001,150,0.014183504,652.9888306,0.005559332,653.7932974,781.4879076,637.7901,638.5605458,631.90924,630.7284909
0.001,150,0.014195527,652.9614868,0.005571355,653.8384604,781.4879076,637.7901,638.6073921,631.9373,630.776751
0.001,150,0.014210803,652.9354248,0.005586632,653.8958467,781.4879076,637.7901,638.6669172,631.973,630.8380726
0.001,150,0.014239967,652.9041138,0.005615795,654.0053942,781.4888798,637.7901,638.7805476,632.0411,630.9551324
0.001,150,0.014247637,652.8535156,0.005623465,654.0342057,781.4888798,637.7901,638.8104329,632.0591,630.9859196
0.001,150,0.014273242,652.8162842,0.00564907,654.130388,781.4937019,637.71906,638.9101999,632.11884,631.0886976
0.001,150,0.014294021,652.7686768,0.005669849,654.2084419,781.5056161,637.71906,638.9911629,632.16736,631.1721041
0.001,150,0.014334719,652.7353516,0.005710547,654.3613193,781.5320454,631.7366,639.1497381,632.26245,631.3354652
0.001,150,0.014346542,652.6888428,0.00572237,654.4057311,781.5382931,645.1284,639.1958051,632.29004,631.3829225
0.001,150,0.014366001,652.6640625,0.005741829,654.4788266,781.5431631,635.993,639.271625,632.33545,631.4610306
0.001,150,0.014365057,652.62146,0.005740885,654.4752806,781.5431631,635.993,639.2679468,632.3333,631.4572414
0.001,150,0.014404546,652.6192627,0.005780375,654.6236203,781.5435561,644.4264,639.4218151,632.42554,631.6157535
0.001,150,0.014406464,652.598938,0.005782292,654.6308213,781.5435561,644.4264,639.4292845,632.43,631.6234483
0.001,150,0.014436234,652.6182861,0.005812062,654.7426489,781.5434181,631.11444,639.54528,632.4995,631.7429445
0.001,150,0.014438837,652.6325684,0.005814665,654.7524268,781.5434181,631.11444,639.5554223,632.5056,631.7533929
0.001,150,0.014484479,652.7002563,0.005860307,654.9238758,781.5436485,623.76654,639.7332612,632.6122,631.9365991
0.001,150,0.014473149,652.7506714,0.005848977,654.8813159,781.5436485,634.9958,639.6891151,632.5857,631.8911207
0.001,150,0.014517586,652.855896,0.005893414,655.0482384,781.5519183,628.69244,639.8622589,632.6895,632.06949
0.001,150,0.014520427,652.9377441,0.005896255,655.0589103,781.5519183,620.89526,639.8733286,632.69617,632.0808937
0.001,150,0.01453138,653.0261841,0.005907208,655.100054,781.5667106,634.8731,639.9160057,632.72174,632.1248589
0.001,150,0.014554503,653.1246338,0.005930332,655.1869167,781.5703087,631.9225,640.0061058,632.77576,632.2176782
0.001,150,0.014562952,653.2093506,0.00593878,655.2186507,781.5703087,634.9272,640.0390225,632.7955,632.2515883
0.001,150,0.014582911,653.2958374,0.005958739,655.2936244,781.5932356,632.3178,640.1167905,632.8421,632.3317034
0.001,150,0.014609817,653.3897095,0.005985646,655.3946975,781.6259552,629.348,640.2216306,632.9049,632.4397076
0.001,150,0.014624113,653.4688721,0.005999941,655.448395,781.6308249,629.348,640.2773295,632.93835,632.4970874
0.001,150,0.014662627,653.5526733,0.006038455,655.5930685,781.7111613,642.05945,640.427395,633.02826,632.6516819
0.001,150,0.014670572,653.6040039,0.0060464,655.622913,781.7266497,635.28815,640.4583518,633.0468,632.683573
0.001,150,0.014700147,653.6468506,0.006075975,655.7340081,781.7943439,630.6624,640.5735875,633.1159,632.8022865
0.001,150,0.01471789,653.6652222,0.006093718,655.8006577,781.7951469,625.01526,640.6427211,633.15735,632.8735066
0.001,150,0.01471988,653.6507568,0.006095708,655.8081329,781.8195976,625.8296,640.6504749,633.1619,632.8814944
0.001,150,0.014743083,653.6337891,0.006118911,655.8952923,781.8430547,629.52954,640.7408828,633.2162,632.9746309
0.001,150,0.014781179,653.614502,0.006157007,656.0383956,781.904554,630.7084,640.8893196,633.3052,633.1275475
0.001,150,0.0148159,653.5935059,0.006191728,656.1688211,781.9724352,633.1814,641.0246061,633.3862,633.266917
0.001,150,0.014825849,653.5480957,0.006201677,656.2061934,781.9724352,633.1814,641.0633712,633.4095,633.3068521
0.001,150,0.014843932,653.5115356,0.006219761,656.2741239,781.9911685,633.5042,641.1338335,633.4517,633.3794409
0.001,150,0.01485975,653.4685669,0.006235578,656.3335386,781.9967021,636.0179,641.1954627,633.48865,633.4429301
0.001,150,0.014877298,653.4283447,0.006253126,656.3994557,782.0131133,636.0179,641.2638365,633.5296,633.5133674
0.001,150,0.014900581,653.3956299,0.006276409,656.4869156,782.0177964,641.93665,641.3545561,633.584,633.606825
0.001,150,0.014912586,653.3567505,0.006288414,656.532011,782.0183096,641.93665,641.4013322,633.61206,633.6550128
0.001,150,0.014932002,653.3210449,0.00630783,656.604945,782.0199231,633.25903,641.4769845,633.6574,633.7329483
0.001,150,0.014978093,653.3128662,0.006353921,656.7780807,782.0201782,636.6177,641.6565729,633.765,633.9179567
0.001,150,0.014973071,653.2754517,0.0063489,656.7592198,782.0201782,636.6177,641.6370092,633.7533,633.8978025
0.001,150,0.014995967,653.2686768,0.006371795,656.8452223,782.0201782,631.2383,641.726217,633.8068,633.9897026
0.001,150,0.015028618,653.277832,0.006404446,656.9678721,782.0201412,635.0797,641.8534379,633.88306,634.1207632
0.001,150,0.0150268,653.2870483,0.006402628,656.961043,782.0201412,635.0797,641.8463543,633.8788,634.1134657
0.001,150,0.015067096,653.3384399,0.006442924,657.1124103,782.0202263,633.1749,642.0033632,633.9729,634.2752131
0.001,150,0.015079242,653.3798828,0.00645507,657.1580354,782.0202263,632.73474,642.0506887,634.0013,634.323967
0.001,150,0.015078387,653.4102783,0.006454215,657.1548237,782.0202263,631.3483,642.0473573,633.99927,634.320535
0.001,150,0.015110801,653.4590454,0.006486629,657.2765832,782.0200426,633.40234,642.1736548,634.075,634.4506442
0.001,150,0.015148523,653.4992065,0.006524351,657.4182816,782.0200426,634.03107,642.3206344,634.1631,634.6020596
0.001,150,0.015140478,653.5046997,0.006516307,657.3880652,782.0200426,634.03107,642.2892918,634.1443,634.5697712
0.001,150,0.015181964,653.5460205,0.006557792,657.5438989,782.0200426,633.5097,642.4509335,634.2412,634.7362912
0.001,150,0.015195125,653.5709839,0.006570953,657.5933367,782.0200426,633.5097,642.5022138,634.2719,634.7891192
0.001,150,0.015204706,653.5961914,0.006580534,657.6293266,782.0200426,633.5097,642.5395451,634.29425,634.8275772
0.001,150,0.015250677,653.652771,0.006626505,657.8020115,782.0184933,632.03564,642.718666,634.4017,635.0121039
0.001,150,0.015214621,653.6574707,0.006590449,657.6665712,782.0200426,633.5097,642.5781778,634.31744,634.8673758
0.001,150,0.015283431,653.7073364,0.006659259,657.9250481,782.0179279,633.3459,642.8462883,634.47815,635.1435779
0.001,150,0.01523323,653.6783447,0.006609058,657.7364738,782.019994,633.5097,642.6506857,634.3609,634.942072
0.001,150,0.015310596,653.7304688,0.006686424,658.0270904,782.0173951,633.53796,642.9521337,634.5416,635.2526177
0.001,150,0.015287735,653.7213745,0.006663563,657.9412156,782.0179279,634.7765,642.8630583,634.4882,635.1608541
0.001,150,0.015337252,653.7532349,0.00671308,658.1272206,782.0173951,633.65027,643.0559958,634.6039,635.3596144
0.001,150,0.015336453,653.737854,0.006712281,658.1242193,782.0173951,633.65027,643.0528826,634.602,635.3564073
0.001,150,0.015349918,653.741394,0.006725746,658.174799,782.0265345,631.3671,643.1053474,634.6334,635.4104555
0.001,150,0.01540324,653.7715454,0.006779068,658.375097,782.0593424,630.3166,643.3131106,634.758,635.6244891
0.001,150,0.015407943,653.7594604,0.006783771,658.3927633,782.0593424,630.3166,643.3314354,634.769,635.6433668
0.001,150,0.015386888,653.7279663,0.006762716,658.3136726,782.0473406,632.2457,643.2493969,634.7198,635.5588524
0.001,150,0.015458293,653.7714844,0.006834121,658.5818974,782.1084171,639.53955,643.5276185,634.8866,635.8454708
0.001,150,0.015435068,653.7461548,0.006810896,658.4946553,782.074989,635.43005,643.4371249,634.83234,635.7522461
0.001,150,0.015494016,653.7761841,0.006869844,658.7160868,782.140825,639.2495,643.6668092,634.97,635.9888623
0.001,150,0.01548411,653.7703247,0.006859939,658.6788798,782.1293999,639.53955,643.6282155,634.94684,635.9491038
0.001,150,0.015511001,653.793396,0.00688683,658.7798927,782.1715692,634.4152,643.7329932,635.00964,636.0570438
0.001,150,0.015540821,653.8262939,0.006916649,658.8919044,782.1949637,633.9398,643.8491796,635.0793,636.1767367
0.001,150,0.015530199,653.8360596,0.006906027,658.8520041,782.1881448,633.14844,643.8077922,635.0545,636.1341002
0.001,150,0.01559253,653.8927002,0.006968359,659.0861472,782.268994,634.6592,644.0506618,635.2001,636.3842997
0.001,150,0.015582537,653.8937378,0.006958365,659.0486058,782.2550224,633.9398,644.0117213,635.1767,636.344184
0.001,150,0.015641972,653.923645,0.007017801,659.2718704,782.3101051,635.77673,644.2433071,635.31555,636.582759
0.001,150,0.01561614,653.8928833,0.006991968,659.1748317,782.2772151,634.6592,644.1426517,635.2552,636.4790658
0.001,150,0.015681207,653.9118042,0.007057035,659.4192485,782.3694434,632.62854,644.396178,635.40717,636.7402435
0.001,150,0.015644217,653.857605,0.007020045,659.2802998,782.3101051,635.77673,644.2520506,635.3208,636.5917664
0.001,150,0.01571247,653.8824463,0.007088298,659.5366844,782.3982187,634.37726,644.5179907,635.48016,636.8657327
0.001,150,0.015692532,653.8435669,0.00706836,659.4617896,782.3815841,632.62854,644.4403046,635.4336,636.7857019
0.001,150,0.015719492,653.8339844,0.00709532,659.5630617,782.4323247,636.7708,644.5453512,635.4966,636.8939188
0.001,150,0.015746916,653.824585,0.007122744,659.6660769,782.522297,636.7708,644.6522057,635.5606,637.0039983
0.001,150,0.015774496,653.826416,0.007150324,659.769678,782.5932832,636.7708,644.7596681,635.62506,637.1147039
0.001,150,0.015771752,653.8244629,0.00714758,659.7593705,782.566256,636.7708,644.7489764,635.61865,637.1036895
0.001,150,0.015806757,653.8485107,0.007182585,659.8908628,782.6174088,637.5124,644.8853695,635.70044,637.244199
0.001,150,0.015805509,653.8533936,0.007181337,659.8861748,782.6174088,637.5124,644.8805068,635.69745,637.2391895
0.001,150,0.015873523,653.9029541,0.007249352,660.1416654,782.7212076,638.63165,645.1455196,635.8563,637.5122005
0.001,150,0.015834425,653.890625,0.007210253,659.9947945,782.6876176,637.78394,644.9931748,635.765,637.3552578
0.001,150,0.015883097,653.9297485,0.007258926,660.1776291,782.7262093,638.63165,645.1828236,635.87866,637.5506304
0.001,150,0.015887644,653.9399414,0.007263472,660.1947056,782.7308029,638.63165,645.2005366,635.88934,637.5688779
0.001,150,0.01589738,653.9703979,0.007273208,660.2312778,782.738936,640.4445,645.2384719,635.91205,637.607958
0.001,150,0.015925128,654.0249634,0.007300956,660.33551,782.7486495,641.1687,645.3465888,635.97687,637.719338
0.001,150,0.015965544,654.0930176,0.007341372,660.4873281,782.7529316,644.4567,645.5040653,636.0712,637.8815671
0.001,150,0.015967188,654.1290283,0.007343017,660.4935074,782.7529316,644.4567,645.5104748,636.0751,637.8881701
0.001,150,0.016005188,654.1858521,0.007381016,660.6362463,782.7441261,637.40247,645.6585337,636.1638,638.0406974
0.001,150,0.016029077,654.2192383,0.007404905,660.7259826,782.6702759,637.40247,645.7516145,636.2196,638.1365874
0.001,150,0.015997143,654.1951904,0.007372972,660.6060299,782.7518443,637.40247,645.6271911,636.145,638.0084089
0.001,150,0.016068842,654.239563,0.00744467,660.8753553,782.6516774,637.40247,645.9065544,636.3125,638.2962034
0.001,150,0.015996482,654.1830444,0.00737231,660.6035432,782.7518443,637.40247,645.6246117,636.1435,638.0057517
0.001,150,0.016077196,654.2363892,0.007453024,660.9067362,782.6516774,637.40247,645.9391048,636.33203,638.3297362
0.001,150,0.016056452,654.2111206,0.00743228,660.8288137,782.6516774,637.40247,645.8582781,636.28357,638.2464702
0.001,150,0.016123323,654.2479858,0.007499151,661.080007,782.620916,637.10767,646.1188335,636.4397,638.5148891
0.001,150,0.016117429,654.2431641,0.007493258,661.0578706,782.6245373,637.10767,646.0958721,636.42596,638.4912347
0.001,150,0.016147638,654.2619019,0.007523466,661.1713435,782.5998182,637.10767,646.2135742,636.4965,638.6124891
0.001,150,0.016186792,654.2925415,0.007562621,661.3184248,782.5969906,637.10767,646.3661372,636.588,638.7696566
0.001,150,0.016156014,654.2664795,0.007531842,661.202807,782.5994277,637.10767,646.2462103,636.5161,638.6461102
0.001,150,0.016225161,654.3085327,0.007600989,661.4625499,782.596794,634.76953,646.5156338,636.6776,638.923665
0.001,150,0.016185047,654.2759399,0.007560875,661.3118662,782.5969906,637.10767,646.3593341,636.5839,638.7626482
0.001,150,0.01625343,654.3098755,0.007629259,661.5687429,782.596794,633.7235,646.6257847,636.7436,639.0371403
0.001,150,0.016243048,654.2724609,0.007618876,661.5297404,782.596794,633.7235,646.5853285,636.71936,638.9954631
0.001,150,0.016280137,654.2600098,0.007655965,661.669061,782.5981422,633.7235,646.7298417,636.80597,639.1443377
0.001,150,0.016286936,654.2387085,0.007662764,661.6946006,782.5981422,633.7235,646.7563332,636.82184,639.1716287
0.001,150,0.016297908,654.2231445,0.007673737,661.7358195,782.5981422,633.7235,646.7990883,636.8475,639.2156742
0.001,150,0.016330542,654.2272949,0.00770637,661.8584016,782.6075346,633.20337,646.9262391,636.9237,639.3466624
0.001,150,0.016359596,654.2493896,0.007735424,661.9675397,782.692259,633.20337,647.0394448,636.9916,639.4632847
0.001,150,0.016365597,654.2661743,0.007741425,661.9900817,782.692259,633.20337,647.062827,637.00555,639.4873726
0.001,150,0.016398923,654.2914429,0.007774752,662.1152708,782.7002624,634.52356,647.1926819,637.0834,639.6211465
0.001,150,0.016404659,654.2988281,0.007780487,662.1368137,782.7082895,628.5315,647.2150277,637.0968,639.6441667
0.001,150,0.016422501,654.3093872,0.007798329,662.2038352,782.7110844,628.5315,647.2845471,637.1384,639.7157842
