Strain Rate,Temperature,True Strain,True Stress,True Plastic Strain
0.0001,27,0.10911,940.97071,0.00258
0.0001,27,0.10912,940.98143,0.00259
0.0001,27,0.10912,940.98669,0.00259
0.0001,27,0.10913,940.99759,0.0026
0.0001,27,0.10913,940.99382,0.0026
0.0001,27,0.10913,940.97746,0.0026
0.0001,27,0.10914,940.98601,0.00261
0.0001,27,0.10914,940.9824,0.00261
0.0001,27,0.10915,940.98121,0.00262
0.0001,27,0.10915,940.97584,0.00262
0.0001,27,0.10915,940.9772,0.00262
0.0001,27,0.10916,940.98422,0.00263
0.0001,27,0.10916,940.98464,0.00263
0.0001,27,0.10917,940.99084,0.00264
0.0001,27,0.10917,940.99562,0.00264
0.0001,27,0.10917,940.9953,0.00264
0.0001,27,0.10918,941.00399,0.00265
0.0001,27,0.10918,940.99882,0.00265
0.0001,27,0.10918,941.01008,0.00265
0.0001,27,0.10918,941.01566,0.00265
0.0001,27,0.10919,941.01118,0.00266
0.0001,27,0.10919,941.00834,0.00266
0.0001,27,0.1092,941.01556,0.00267
0.0001,27,0.1092,941.03408,0.00267
0.0001,27,0.1092,941.03282,0.00267
0.0001,27,0.10921,941.01758,0.00268
0.0001,27,0.10921,941.01421,0.00268
0.0001,27,0.10921,941.00805,0.00268
0.0001,27,0.10922,941.02171,0.00269
0.0001,27,0.10922,941.02709,0.00269
0.0001,27,0.10923,941.03846,0.0027
0.0001,27,0.10923,941.03728,0.0027
0.0001,27,0.10923,941.03667,0.0027
0.0001,27,0.10924,941.03359,0.00271
0.0001,27,0.10924,941.02161,0.00271
0.0001,27,0.10925,941.02532,0.00272
0.0001,27,0.10925,941.03263,0.00272
0.0001,27,0.10925,941.04746,0.00272
0.0001,27,0.10926,941.05539,0.00273
0.0001,27,0.10926,941.04644,0.00273
0.0001,27,0.10926,941.04962,0.00273
0.0001,27,0.10926,941.04836,0.00273
0.0001,27,0.10927,941.05577,0.00274
0.0001,27,0.10927,941.05219,0.00274
0.0001,27,0.10928,941.05211,0.00275
0.0001,27,0.10929,941.05368,0.00276
0.0001,27,0.10928,941.03544,0.00275
0.0001,27,0.10929,941.0399,0.00276
0.0001,27,0.10929,941.04249,0.00276
0.0001,27,0.1093,941.0562,0.00277
0.0001,27,0.1093,941.06464,0.00277
0.0001,27,0.1093,941.06091,0.00277
0.0001,27,0.10931,941.05914,0.00278
0.0001,27,0.10931,941.05081,0.00278
0.0001,27,0.10932,941.04968,0.00279
0.0001,27,0.10932,941.04812,0.00279
0.0001,27,0.10932,941.04982,0.00279
0.0001,27,0.10933,941.05951,0.0028
0.0001,27,0.10933,941.07446,0.0028
0.0001,27,0.10933,941.08032,0.0028
0.0001,27,0.10934,941.0652,0.00281
0.0001,27,0.10934,941.05264,0.00281
0.0001,27,0.10935,941.05286,0.00282
0.0001,27,0.10935,941.05425,0.00282
0.0001,27,0.10935,941.06029,0.00282
0.0001,27,0.10935,941.05596,0.00282
0.0001,27,0.10936,941.05996,0.00283
0.0001,27,0.10936,941.05902,0.00283
0.0001,27,0.10936,941.05844,0.00283
0.0001,27,0.10937,941.06724,0.00284
0.0001,27,0.10937,941.06574,0.00284
0.0001,27,0.10938,941.06125,0.00285
0.0001,27,0.10938,941.05587,0.00285
0.0001,27,0.10938,941.05492,0.00285
0.0001,27,0.10939,941.0644,0.00286
0.0001,27,0.10939,941.06721,0.00286
0.0001,27,0.1094,941.06922,0.00287
0.0001,27,0.1094,941.06535,0.00287
0.0001,27,0.1094,941.06287,0.00287
0.0001,27,0.10941,941.06164,0.00288
0.0001,27,0.10941,941.06276,0.00288
0.0001,27,0.10941,941.06361,0.00288
0.0001,27,0.10942,941.06424,0.00289
0.0001,27,0.10942,941.06672,0.00289
0.0001,27,0.10943,941.06941,0.0029
0.0001,27,0.10942,941.07333,0.00289
0.0001,27,0.10943,941.08648,0.0029
0.0001,27,0.10943,941.08662,0.0029
0.0001,27,0.10944,941.08497,0.00291
0.0001,27,0.10944,941.07662,0.00291
0.0001,27,0.10944,941.0737,0.00291
0.0001,27,0.10945,941.08609,0.00292
0.0001,27,0.10945,941.09668,0.00292
0.0001,27,0.10946,941.11126,0.00293
0.0001,27,0.10946,941.10758,0.00293
0.0001,27,0.10947,941.10793,0.00294
0.0001,27,0.10947,941.10721,0.00294
0.0001,27,0.10947,941.11099,0.00294
0.0001,27,0.10948,941.12049,0.00295
0.0001,27,0.10948,941.11585,0.00295
0.0001,27,0.10948,941.11843,0.00295
0.0001,27,0.10949,941.1237,0.00296
0.0001,27,0.10949,941.12619,0.00296
0.0001,27,0.1095,941.13094,0.00297
0.0001,27,0.10949,941.12379,0.00296
0.0001,27,0.1095,941.129,0.00297
0.0001,27,0.1095,941.12556,0.00297
0.0001,27,0.10951,941.13751,0.00298
0.0001,27,0.10951,941.15075,0.00298
0.0001,27,0.10951,941.14424,0.00298
0.0001,27,0.10952,941.13935,0.00299
0.0001,27,0.10952,941.13808,0.00299
0.0001,27,0.10953,941.15295,0.003
0.0001,27,0.10953,941.16167,0.003
0.0001,27,0.10953,941.15791,0.003
0.0001,27,0.10954,941.15652,0.00301
0.0001,27,0.10954,941.15206,0.00301
0.0001,27,0.10955,941.15501,0.00302
0.0001,27,0.10955,941.16054,0.00302
0.0001,27,0.10955,941.16229,0.00302
0.0001,27,0.10956,941.16915,0.00303
0.0001,27,0.10956,941.16235,0.00303
0.0001,27,0.10957,941.15992,0.00304
0.0001,27,0.10957,941.16309,0.00304
0.0001,27,0.10957,941.18058,0.00304
0.0001,27,0.10958,941.19855,0.00305
0.0001,27,0.10958,941.19628,0.00305
0.0001,27,0.10958,941.20327,0.00305
0.0001,27,0.10959,941.20128,0.00306
0.0001,27,0.10959,941.20666,0.00306
0.0001,27,0.10959,941.20561,0.00306
0.0001,27,0.1096,941.20278,0.00307
0.0001,27,0.1096,941.20693,0.00307
0.0001,27,0.1096,941.20242,0.00307
0.0001,27,0.10961,941.21806,0.00308
0.0001,27,0.10961,941.22362,0.00308
0.0001,27,0.10962,941.22375,0.00309
0.0001,27,0.10962,941.23299,0.00309
0.0001,27,0.10962,941.23991,0.00309
0.0001,27,0.10963,941.24257,0.0031
0.0001,27,0.10963,941.24513,0.0031
0.0001,27,0.10963,941.25679,0.0031
0.0001,27,0.10964,941.26588,0.00311
0.0001,27,0.10964,941.25272,0.00311
0.0001,27,0.10965,941.26131,0.00312
0.0001,27,0.10965,941.25204,0.00312
0.0001,27,0.10965,941.25552,0.00312
0.0001,27,0.10966,941.26783,0.00313
0.0001,27,0.10966,941.28335,0.00313
0.0001,27,0.10967,941.29555,0.00314
0.0001,27,0.10966,941.29333,0.00313
0.0001,27,0.10967,941.30092,0.00314
0.0001,27,0.10968,941.30914,0.00315
0.0001,27,0.10968,941.31059,0.00315
0.0001,27,0.10968,941.3089,0.00315
0.0001,27,0.10969,941.30915,0.00316
0.0001,27,0.10969,941.32452,0.00316
0.0001,27,0.1097,941.32811,0.00317
0.0001,27,0.1097,941.3303,0.00317
0.0001,27,0.1097,941.32959,0.00317
0.0001,27,0.1097,941.32771,0.00317
0.0001,27,0.10971,941.34832,0.00318
0.0001,27,0.10971,941.35299,0.00318
0.0001,27,0.10972,941.36686,0.00319
0.0001,27,0.10972,941.37201,0.00319
0.0001,27,0.10972,941.37713,0.00319
0.0001,27,0.10973,941.38771,0.0032
0.0001,27,0.10973,941.37828,0.0032
0.0001,27,0.10974,941.39317,0.00321
0.0001,27,0.10974,941.39835,0.00321
0.0001,27,0.10974,941.40194,0.00321
0.0001,27,0.10975,941.41061,0.00322
0.0001,27,0.10975,941.39966,0.00322
0.0001,27,0.10976,941.41496,0.00323
0.0001,27,0.10976,941.40982,0.00323
0.0001,27,0.10976,941.40996,0.00323
0.0001,27,0.10977,941.40864,0.00324
0.0001,27,0.10977,941.40487,0.00324
0.0001,27,0.10977,941.41557,0.00324
0.0001,27,0.10977,941.41435,0.00324
0.0001,27,0.10978,941.41435,0.00325
0.0001,27,0.10979,941.40897,0.00326
0.0001,27,0.10979,941.40677,0.00326
0.0001,27,0.10979,941.41501,0.00326
0.0001,27,0.10979,941.4154,0.00326
0.0001,27,0.1098,941.42856,0.00327
0.0001,27,0.1098,941.44655,0.00327
0.0001,27,0.10981,941.44971,0.00328
0.0001,27,0.10981,941.44603,0.00328
0.0001,27,0.10981,941.43744,0.00328
0.0001,27,0.10982,941.44328,0.00329
0.0001,27,0.10982,941.44976,0.00329
0.0001,27,0.10982,941.4581,0.00329
0.0001,27,0.10983,941.46386,0.0033
0.0001,27,0.10983,941.45919,0.0033
0.0001,27,0.10984,941.47007,0.00331
0.0001,27,0.10984,941.47754,0.00331
0.0001,27,0.10985,941.48798,0.00332
0.0001,27,0.10985,941.4887,0.00332
0.0001,27,0.10985,941.4867,0.00332
0.0001,27,0.10986,941.48183,0.00333
0.0001,27,0.10986,941.46912,0.00333
0.0001,27,0.10986,941.46642,0.00333
0.0001,27,0.10986,941.4721,0.00333
0.0001,27,0.10987,941.47096,0.00334
0.0001,27,0.10988,941.47256,0.00335
0.0001,27,0.10988,941.47245,0.00335
0.0001,27,0.10988,941.48525,0.00335
0.0001,27,0.10988,941.48694,0.00335
0.0001,27,0.10989,941.49552,0.00336
0.0001,27,0.10989,941.49795,0.00336
0.0001,27,0.10989,941.49075,0.00336
0.0001,27,0.1099,941.48306,0.00337
0.0001,27,0.1099,941.4784,0.00337
0.0001,27,0.10991,941.48803,0.00338
0.0001,27,0.10991,941.4994,0.00338
0.0001,27,0.10991,941.50126,0.00338
0.0001,27,0.10992,941.5022,0.00339
0.0001,27,0.10992,941.49696,0.00339
0.0001,27,0.10993,941.51364,0.0034
0.0001,27,0.10993,941.51137,0.0034
0.0001,27,0.10993,941.51657,0.0034
0.0001,27,0.10994,941.51654,0.00341
0.0001,27,0.10994,941.52615,0.00341
0.0001,27,0.10995,941.53258,0.00342
0.0001,27,0.10995,941.52961,0.00342
0.0001,27,0.10995,941.52483,0.00342
0.0001,27,0.10996,941.52335,0.00343
0.0001,27,0.10996,941.52323,0.00343
0.0001,27,0.10996,941.53075,0.00343
0.0001,27,0.10996,941.52497,0.00343
0.0001,27,0.10997,941.53493,0.00344
0.0001,27,0.10997,941.52497,0.00344
0.0001,27,0.10998,941.51754,0.00345
0.0001,27,0.10999,941.5176,0.00346
0.0001,27,0.10998,941.51518,0.00345
0.0001,27,0.10999,941.52216,0.00346
0.0001,27,0.10999,941.51633,0.00346
0.0001,27,0.11,941.52141,0.00347
0.0001,27,0.11,941.52395,0.00347
0.0001,27,0.11,941.52228,0.00347
0.0001,27,0.11001,941.52892,0.00348
0.0001,27,0.11001,941.52835,0.00348
0.0001,27,0.11002,941.51972,0.00349
0.0001,27,0.11002,941.51699,0.00349
0.0001,27,0.11002,941.53498,0.00349
0.0001,27,0.11003,941.5509,0.0035
0.0001,27,0.11003,941.55073,0.0035
0.0001,27,0.11004,941.55185,0.00351
0.0001,27,0.11004,941.54858,0.00351
0.0001,27,0.11004,941.55376,0.00351
0.0001,27,0.11004,941.56758,0.00351
0.0001,27,0.11005,941.57586,0.00352
0.0001,27,0.11005,941.5816,0.00352
0.0001,27,0.11006,941.57074,0.00353
0.0001,27,0.11006,941.56397,0.00353
0.0001,27,0.11006,941.56723,0.00353
0.0001,27,0.11007,941.57209,0.00354
0.0001,27,0.11007,941.57917,0.00354
0.0001,27,0.11007,941.57117,0.00354
0.0001,27,0.11008,941.56685,0.00355
0.0001,27,0.11008,941.56233,0.00355
0.0001,27,0.11009,941.56522,0.00356
0.0001,27,0.11009,941.56472,0.00356
0.0001,27,0.11009,941.56161,0.00356
0.0001,27,0.1101,941.55998,0.00357
0.0001,27,0.1101,941.56187,0.00357
0.0001,27,0.11011,941.57083,0.00358
0.0001,27,0.11011,941.57843,0.00358
0.0001,27,0.11011,941.57618,0.00358
0.0001,27,0.11012,941.58343,0.00359
0.0001,27,0.11012,941.58192,0.00359
0.0001,27,0.11012,941.59056,0.00359
0.0001,27,0.11013,941.58171,0.0036
0.0001,27,0.11013,941.58408,0.0036
0.0001,27,0.11013,941.59112,0.0036
0.0001,27,0.11013,941.59604,0.0036
0.0001,27,0.11014,941.59868,0.00361
0.0001,27,0.11015,941.59116,0.00362
0.0001,27,0.11015,941.59711,0.00362
0.0001,27,0.11015,941.60507,0.00362
0.0001,27,0.11015,941.60831,0.00362
0.0001,27,0.11016,941.60477,0.00363
0.0001,27,0.11016,941.59881,0.00363
0.0001,27,0.11017,941.60791,0.00364
0.0001,27,0.11017,941.61487,0.00364
0.0001,27,0.11017,941.62113,0.00364
0.0001,27,0.11018,941.6286,0.00365
0.0001,27,0.11018,941.62814,0.00365
0.0001,27,0.11019,941.63971,0.00366
0.0001,27,0.11019,941.63605,0.00366
0.0001,27,0.11019,941.63217,0.00366
0.0001,27,0.1102,941.63018,0.00367
0.0001,27,0.1102,941.6279,0.00367
0.0001,27,0.11021,941.6245,0.00368
0.0001,27,0.11021,941.62017,0.00368
0.0001,27,0.11021,941.6333,0.00368
0.0001,27,0.11022,941.64641,0.00369
0.0001,27,0.11022,941.64512,0.00369
0.0001,27,0.11022,941.64899,0.00369
0.0001,27,0.11023,941.6502,0.0037
0.0001,27,0.11023,941.65608,0.0037
0.0001,27,0.11023,941.64234,0.0037
0.0001,27,0.11024,941.64631,0.00371
0.0001,27,0.11024,941.6488,0.00371
0.0001,27,0.11024,941.65047,0.00371
0.0001,27,0.11025,941.64716,0.00372
0.0001,27,0.11025,941.6367,0.00372
0.0001,27,0.11026,941.63581,0.00373
0.0001,27,0.11026,941.64467,0.00373
0.0001,27,0.11026,941.65112,0.00373
0.0001,27,0.11027,941.66739,0.00374
0.0001,27,0.11027,941.65766,0.00374
0.0001,27,0.11027,941.66166,0.00374
0.0001,27,0.11028,941.65774,0.00375
0.0001,27,0.11028,941.6551,0.00375
0.0001,27,0.11029,941.65842,0.00376
0.0001,27,0.11029,941.65586,0.00376
0.0001,27,0.1103,941.66077,0.00377
0.0001,27,0.1103,941.65515,0.00377
0.0001,27,0.1103,941.65879,0.00377
0.0001,27,0.11031,941.66485,0.00378
0.0001,27,0.11031,941.67883,0.00378
0.0001,27,0.11031,941.68501,0.00378
0.0001,27,0.11031,941.68095,0.00378
0.0001,27,0.11032,941.67539,0.00379
0.0001,27,0.11032,941.66928,0.00379
0.0001,27,0.11033,941.66181,0.0038
0.0001,27,0.11033,941.66453,0.0038
0.0001,27,0.11033,941.66924,0.0038
0.0001,27,0.11034,941.67858,0.00381
0.0001,27,0.11034,941.67705,0.00381
0.0001,27,0.11035,941.67969,0.00382
0.0001,27,0.11035,941.67708,0.00382
0.0001,27,0.11035,941.67128,0.00382
0.0001,27,0.11036,941.67646,0.00383
0.0001,27,0.11036,941.68496,0.00383
0.0001,27,0.11036,941.70053,0.00383
0.0001,27,0.11037,941.69816,0.00384
0.0001,27,0.11037,941.68886,0.00384
0.0001,27,0.11038,941.69193,0.00385
0.0001,27,0.11038,941.69739,0.00385
0.0001,27,0.11038,941.7051,0.00385
0.0001,27,0.11039,941.70636,0.00386
0.0001,27,0.11039,941.70714,0.00386
0.0001,27,0.11039,941.70409,0.00386
0.0001,27,0.1104,941.702,0.00387
0.0001,27,0.1104,941.70123,0.00387
0.0001,27,0.1104,941.69677,0.00387
0.0001,27,0.11041,941.68649,0.00388
0.0001,27,0.11041,941.6879,0.00388
0.0001,27,0.11041,941.69689,0.00388
0.0001,27,0.11042,941.71046,0.00389
0.0001,27,0.11042,941.7163,0.00389
0.0001,27,0.11042,941.71638,0.00389
0.0001,27,0.11043,941.71787,0.0039
0.0001,27,0.11043,941.72554,0.0039
0.0001,27,0.11044,941.73854,0.00391
0.0001,27,0.11044,941.73341,0.00391
0.0001,27,0.11045,941.71881,0.00392
0.0001,27,0.11045,941.71284,0.00392
0.0001,27,0.11045,941.72906,0.00392
0.0001,27,0.11046,941.74473,0.00393
0.0001,27,0.11046,941.7435,0.00393
0.0001,27,0.11046,941.74,0.00393
0.0001,27,0.11047,941.74019,0.00394
0.0001,27,0.11047,941.74368,0.00394
0.0001,27,0.11047,941.74966,0.00394
0.0001,27,0.11048,941.74484,0.00395
0.0001,27,0.11048,941.73958,0.00395
0.0001,27,0.11049,941.74348,0.00396
0.0001,27,0.11049,941.7503,0.00396
0.0001,27,0.1105,941.75965,0.00397
0.0001,27,0.1105,941.75122,0.00397
0.0001,27,0.1105,941.76316,0.00397
0.0001,27,0.1105,941.77677,0.00397
0.0001,27,0.11051,941.78757,0.00398
0.0001,27,0.11051,941.79188,0.00398
0.0001,27,0.11051,941.79102,0.00398
0.0001,27,0.11052,941.7971,0.00399
0.0001,27,0.11052,941.79851,0.00399
0.0001,27,0.11053,941.79524,0.004
0.0001,27,0.11053,941.80086,0.004
0.0001,27,0.11053,941.79445,0.004
0.0001,27,0.11054,941.79947,0.00401
0.0001,27,0.11054,941.79064,0.00401
0.0001,27,0.11054,941.81236,0.00401
0.0001,27,0.11054,941.82032,0.00401
0.0001,27,0.11055,941.8275,0.00402
0.0001,27,0.11055,941.83544,0.00402
0.0001,27,0.11056,941.84459,0.00403
0.0001,27,0.11056,941.8486,0.00403
0.0001,27,0.11056,941.84,0.00403
0.0001,27,0.11057,941.84164,0.00404
0.0001,27,0.11057,941.84203,0.00404
0.0001,27,0.11057,941.84768,0.00404
0.0001,27,0.11058,941.84812,0.00405
0.0001,27,0.11058,941.84876,0.00405
0.0001,27,0.11059,941.85966,0.00406
0.0001,27,0.11059,941.87839,0.00406
0.0001,27,0.11059,941.89076,0.00406
0.0001,27,0.1106,941.88847,0.00407
0.0001,27,0.1106,941.88479,0.00407
0.0001,27,0.1106,941.8909,0.00407
0.0001,27,0.11061,941.88994,0.00408
0.0001,27,0.11061,941.89324,0.00408
0.0001,27,0.11061,941.8997,0.00408
0.0001,27,0.11062,941.91154,0.00409
0.0001,27,0.11062,941.92481,0.00409
0.0001,27,0.11062,941.91841,0.00409
0.0001,27,0.11063,941.92641,0.0041
0.0001,27,0.11063,941.92241,0.0041
0.0001,27,0.11064,941.93098,0.00411
0.0001,27,0.11064,941.93943,0.00411
0.0001,27,0.11064,941.94464,0.00411
0.0001,27,0.11065,941.95771,0.00412
0.0001,27,0.11065,941.9638,0.00412
0.0001,27,0.11066,941.97758,0.00413
0.0001,27,0.11066,941.97826,0.00413
0.0001,27,0.11066,941.98393,0.00413
0.0001,27,0.11067,941.99157,0.00414
0.0001,27,0.11067,941.98512,0.00414
0.0001,27,0.11068,941.99298,0.00415
0.0001,27,0.11068,941.99411,0.00415
0.0001,27,0.11068,941.9885,0.00415
0.0001,27,0.11068,941.99249,0.00415
0.0001,27,0.11068,941.99544,0.00415
0.0001,27,0.11069,942.01969,0.00416
0.0001,27,0.11069,942.01636,0.00416
0.0001,27,0.1107,942.01967,0.00417
0.0001,27,0.1107,942.01381,0.00417
0.0001,27,0.1107,942.02869,0.00417
0.0001,27,0.11071,942.0432,0.00418
0.0001,27,0.11071,942.04253,0.00418
0.0001,27,0.11072,942.05034,0.00419
0.0001,27,0.11072,942.04734,0.00419
0.0001,27,0.11072,942.05225,0.00419
0.0001,27,0.11073,942.06082,0.0042
0.0001,27,0.11073,942.06012,0.0042
0.0001,27,0.11074,942.07103,0.00421
0.0001,27,0.11073,942.0692,0.0042
0.0001,27,0.11074,942.0862,0.00421
0.0001,27,0.11074,942.09939,0.00421
0.0001,27,0.11075,942.10115,0.00422
0.0001,27,0.11076,942.10365,0.00423
0.0001,27,0.11075,942.09726,0.00422
0.0001,27,0.11076,942.10777,0.00423
0.0001,27,0.11076,942.12005,0.00423
0.0001,27,0.11077,942.13196,0.00424
0.0001,27,0.11077,942.13561,0.00424
0.0001,27,0.11077,942.12907,0.00424
0.0001,27,0.11078,942.12998,0.00425
0.0001,27,0.11078,942.12808,0.00425
0.0001,27,0.11079,942.13281,0.00426
0.0001,27,0.11079,942.14258,0.00426
0.0001,27,0.11079,942.14223,0.00426
0.0001,27,0.1108,942.14833,0.00427
0.0001,27,0.1108,942.15406,0.00427
0.0001,27,0.1108,942.15966,0.00427
0.0001,27,0.11081,942.15895,0.00428
0.0001,27,0.11081,942.15786,0.00428
0.0001,27,0.11082,942.15754,0.00429
0.0001,27,0.11082,942.15578,0.00429
0.0001,27,0.11082,942.16796,0.00429
0.0001,27,0.11083,942.1789,0.0043
0.0001,27,0.11083,942.18258,0.0043
0.0001,27,0.11083,942.19063,0.0043
0.0001,27,0.11083,942.18913,0.0043
0.0001,27,0.11084,942.19418,0.00431
0.0001,27,0.11084,942.19738,0.00431
0.0001,27,0.11085,942.21019,0.00432
0.0001,27,0.11085,942.2234,0.00432
0.0001,27,0.11085,942.22163,0.00432
0.0001,27,0.11086,942.22247,0.00433
0.0001,27,0.11086,942.21943,0.00433
0.0001,27,0.11087,942.22965,0.00434
0.0001,27,0.11087,942.23754,0.00434
0.0001,27,0.11087,942.2341,0.00434
0.0001,27,0.11088,942.24418,0.00435
0.0001,27,0.11088,942.2465,0.00435
0.0001,27,0.11088,942.25291,0.00435
0.0001,27,0.11089,942.25314,0.00436
0.0001,27,0.11089,942.25755,0.00436
0.0001,27,0.1109,942.26933,0.00437
0.0001,27,0.1109,942.26767,0.00437
0.0001,27,0.1109,942.27812,0.00437
0.0001,27,0.1109,942.28455,0.00437
0.0001,27,0.11091,942.29053,0.00438
0.0001,27,0.11091,942.29191,0.00438
0.0001,27,0.11092,942.28855,0.00439
0.0001,27,0.11092,942.28896,0.00439
0.0001,27,0.11092,942.28138,0.00439
0.0001,27,0.11093,942.28653,0.0044
0.0001,27,0.11093,942.29602,0.0044
0.0001,27,0.11093,942.30084,0.0044
0.0001,27,0.11094,942.30884,0.00441
0.0001,27,0.11094,942.31347,0.00441
0.0001,27,0.11095,942.31417,0.00442
0.0001,27,0.11095,942.30555,0.00442
0.0001,27,0.11095,942.30559,0.00442
0.0001,27,0.11096,942.30824,0.00443
0.0001,27,0.11096,942.31189,0.00443
0.0001,27,0.11097,942.31748,0.00444
0.0001,27,0.11097,942.31868,0.00444
0.0001,27,0.11097,942.31963,0.00444
0.0001,27,0.11098,942.31761,0.00445
0.0001,27,0.11098,942.3189,0.00445
0.0001,27,0.11098,942.32945,0.00445
0.0001,27,0.11098,942.33428,0.00445
0.0001,27,0.11099,942.33659,0.00446
0.0001,27,0.11099,942.33327,0.00446
0.0001,27,0.11099,942.33659,0.00446
0.0001,27,0.111,942.34098,0.00447
0.0001,27,0.111,942.33638,0.00447
0.0001,27,0.11101,942.34013,0.00448
0.0001,27,0.11101,942.33733,0.00448
0.0001,27,0.11102,942.34487,0.00449
0.0001,27,0.11102,942.3473,0.00449
0.0001,27,0.11102,942.35321,0.00449
0.0001,27,0.11103,942.36094,0.0045
0.0001,27,0.11103,942.35876,0.0045
0.0001,27,0.11104,942.36757,0.00451
0.0001,27,0.11104,942.36761,0.00451
0.0001,27,0.11104,942.38001,0.00451
0.0001,27,0.11105,942.39022,0.00452
0.0001,27,0.11105,942.38015,0.00452
0.0001,27,0.11106,942.37439,0.00453
0.0001,27,0.11106,942.3695,0.00453
0.0001,27,0.11106,942.3787,0.00453
0.0001,27,0.11106,942.38805,0.00453
0.0001,27,0.11106,942.38773,0.00453
0.0001,27,0.11107,942.39647,0.00454
0.0001,27,0.11107,942.39425,0.00454
0.0001,27,0.11108,942.40564,0.00455
0.0001,27,0.11109,942.41352,0.00456
0.0001,27,0.11109,942.40201,0.00456
0.0001,27,0.11109,942.40342,0.00456
0.0001,27,0.11109,942.41154,0.00456
0.0001,27,0.1111,942.41596,0.00457
0.0001,27,0.1111,942.4196,0.00457
0.0001,27,0.1111,942.41386,0.00457
0.0001,27,0.11111,942.42343,0.00458
0.0001,27,0.11111,942.4168,0.00458
0.0001,27,0.11112,942.41958,0.00459
0.0001,27,0.11112,942.41738,0.00459
0.0001,27,0.11112,942.42545,0.00459
0.0001,27,0.11113,942.42601,0.0046
0.0001,27,0.11113,942.42969,0.0046
0.0001,27,0.11113,942.42805,0.0046
0.0001,27,0.11113,942.42288,0.0046
0.0001,27,0.11114,942.42214,0.00461
0.0001,27,0.11114,942.42256,0.00461
0.0001,27,0.11115,942.4217,0.00462
0.0001,27,0.11115,942.42811,0.00462
0.0001,27,0.11115,942.43165,0.00462
0.0001,27,0.11116,942.44136,0.00463
0.0001,27,0.11116,942.43992,0.00463
0.0001,27,0.11117,942.44599,0.00464
0.0001,27,0.11117,942.44441,0.00464
0.0001,27,0.11117,942.43949,0.00464
0.0001,27,0.11118,942.4431,0.00465
0.0001,27,0.11118,942.44418,0.00465
0.0001,27,0.11118,942.44392,0.00465
0.0001,27,0.11119,942.45845,0.00466
0.0001,27,0.11119,942.45794,0.00466
0.0001,27,0.1112,942.46204,0.00467
0.0001,27,0.1112,942.45431,0.00467
0.0001,27,0.1112,942.46142,0.00467
0.0001,27,0.1112,942.46814,0.00467
0.0001,27,0.11121,942.45955,0.00468
0.0001,27,0.11121,942.46521,0.00468
0.0001,27,0.11122,942.45213,0.00469
0.0001,27,0.11122,942.45844,0.00469
0.0001,27,0.11122,942.45057,0.00469
0.0001,27,0.11123,942.45585,0.0047
0.0001,27,0.11124,942.46481,0.00471
0.0001,27,0.11123,942.46413,0.0047
0.0001,27,0.11124,942.46706,0.00471
0.0001,27,0.11124,942.46248,0.00471
0.0001,27,0.11125,942.46523,0.00472
0.0001,27,0.11125,942.47157,0.00472
0.0001,27,0.11125,942.47485,0.00472
0.0001,27,0.11126,942.48691,0.00473
0.0001,27,0.11126,942.48343,0.00473
0.0001,27,0.11127,942.4949,0.00474
0.0001,27,0.11127,942.49082,0.00474
0.0001,27,0.11127,942.48736,0.00474
0.0001,27,0.11128,942.48756,0.00475
0.0001,27,0.11128,942.49251,0.00475
0.0001,27,0.11129,942.49771,0.00476
0.0001,27,0.11129,942.49346,0.00476
0.0001,27,0.11129,942.4927,0.00476
0.0001,27,0.1113,942.49906,0.00477
0.0001,27,0.11129,942.50349,0.00476
0.0001,27,0.11131,942.51184,0.00478
0.0001,27,0.1113,942.51474,0.00477
0.0001,27,0.11131,942.5254,0.00478
0.0001,27,0.11132,942.52621,0.00479
0.0001,27,0.11131,942.50971,0.00478
0.0001,27,0.11132,942.50965,0.00479
0.0001,27,0.11132,942.50695,0.00479
0.0001,27,0.11133,942.51571,0.0048
0.0001,27,0.11133,942.50498,0.0048
0.0001,27,0.11134,942.50473,0.00481
0.0001,27,0.11134,942.50852,0.00481
0.0001,27,0.11134,942.5053,0.00481
0.0001,27,0.11135,942.50824,0.00482
0.0001,27,0.11135,942.51619,0.00482
0.0001,27,0.11135,942.52214,0.00482
0.0001,27,0.11136,942.51884,0.00483
0.0001,27,0.11136,942.52036,0.00483
0.0001,27,0.11136,942.52694,0.00483
0.0001,27,0.11137,942.53229,0.00484
0.0001,27,0.11137,942.53035,0.00484
0.0001,27,0.11137,942.52194,0.00484
0.0001,27,0.11138,942.52852,0.00485
0.0001,27,0.11138,942.54202,0.00485
0.0001,27,0.11138,942.54717,0.00485
0.0001,27,0.11139,942.5501,0.00486
0.0001,27,0.11139,942.54655,0.00486
0.0001,27,0.1114,942.551,0.00487
0.0001,27,0.1114,942.56363,0.00487
0.0001,27,0.1114,942.5663,0.00487
0.0001,27,0.11141,942.56647,0.00488
0.0001,27,0.11141,942.55498,0.00488
0.0001,27,0.11142,942.56247,0.00489
0.0001,27,0.11142,942.56925,0.00489
0.0001,27,0.11142,942.57378,0.00489
0.0001,27,0.11143,942.58191,0.0049
0.0001,27,0.11143,942.58291,0.0049
0.0001,27,0.11143,942.58347,0.0049
0.0001,27,0.11144,942.58901,0.00491
0.0001,27,0.11144,942.59322,0.00491
0.0001,27,0.11145,942.60417,0.00492
0.0001,27,0.11145,942.59867,0.00492
